2016-05-02T09:39:48.755+0200 I NETWORK  [conn163] end connection 127.0.0.1:60027 (0 connections now open)
2016-05-02T09:39:48.762+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60028 #164 (1 connection now open)
2016-05-02T09:41:10.105+0200 I NETWORK  [conn164] end connection 127.0.0.1:60028 (0 connections now open)
2016-05-02T09:41:13.747+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60044 #165 (1 connection now open)
2016-05-02T09:41:13.769+0200 I NETWORK  [conn165] end connection 127.0.0.1:60044 (0 connections now open)
2016-05-02T09:41:13.778+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60045 #166 (1 connection now open)
2016-05-02T09:42:03.085+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60047 #167 (2 connections now open)
2016-05-02T09:42:03.087+0200 I NETWORK  [conn167] end connection 127.0.0.1:60047 (1 connection now open)
2016-05-02T09:42:03.091+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60048 #168 (2 connections now open)
2016-05-02T09:43:26.766+0200 I NETWORK  [conn168] end connection 127.0.0.1:60048 (1 connection now open)
2016-05-02T09:43:26.766+0200 I NETWORK  [conn166] end connection 127.0.0.1:60045 (0 connections now open)
2016-05-02T09:43:32.034+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60056 #169 (1 connection now open)
2016-05-02T09:43:32.044+0200 I NETWORK  [conn169] end connection 127.0.0.1:60056 (0 connections now open)
2016-05-02T09:43:32.057+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60057 #170 (1 connection now open)
2016-05-02T09:47:24.226+0200 I NETWORK  [conn170] end connection 127.0.0.1:60057 (0 connections now open)
2016-05-02T09:51:24.684+0200 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.0.162, "nodename nor servname provided, or not known"), (192.168.0.162, "nodename nor servname provided, or not known") ]
2016-05-02T10:02:08.063+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60330 #171 (1 connection now open)
2016-05-02T10:02:08.076+0200 I NETWORK  [conn171] end connection 127.0.0.1:60330 (0 connections now open)
2016-05-02T10:02:08.085+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60331 #172 (1 connection now open)
2016-05-02T10:02:46.977+0200 I NETWORK  [conn172] end connection 127.0.0.1:60331 (0 connections now open)
2016-05-02T10:06:28.984+0200 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.0.162, "nodename nor servname provided, or not known"), (192.168.0.162, "nodename nor servname provided, or not known") ]
2016-05-02T10:07:04.173+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60403 #173 (1 connection now open)
2016-05-02T10:07:04.185+0200 I NETWORK  [conn173] end connection 127.0.0.1:60403 (0 connections now open)
2016-05-02T10:07:04.195+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60404 #174 (1 connection now open)
2016-05-02T10:08:12.877+0200 I NETWORK  [conn174] end connection 127.0.0.1:60404 (0 connections now open)
2016-05-02T10:20:27.408+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60472 #175 (1 connection now open)
2016-05-02T10:20:27.415+0200 I NETWORK  [conn175] end connection 127.0.0.1:60472 (0 connections now open)
2016-05-02T10:20:27.420+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60473 #176 (1 connection now open)
2016-05-02T10:21:33.750+0200 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.0.162, "nodename nor servname provided, or not known"), (192.168.0.162, "nodename nor servname provided, or not known") ]
2016-05-02T10:38:44.993+0200 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.0.162, "nodename nor servname provided, or not known"), (192.168.0.162, "nodename nor servname provided, or not known") ]
2016-05-02T10:42:18.197+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60646 #177 (2 connections now open)
2016-05-02T10:42:18.198+0200 I NETWORK  [conn177] end connection 127.0.0.1:60646 (1 connection now open)
2016-05-02T10:42:18.202+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60647 #178 (2 connections now open)
2016-05-02T10:42:18.663+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60650 #179 (3 connections now open)
2016-05-02T10:42:18.666+0200 I NETWORK  [conn179] end connection 127.0.0.1:60650 (2 connections now open)
2016-05-02T10:42:18.673+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60651 #180 (3 connections now open)
2016-05-02T10:42:18.869+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60652 #181 (4 connections now open)
2016-05-02T10:42:18.870+0200 I NETWORK  [conn181] end connection 127.0.0.1:60652 (3 connections now open)
2016-05-02T10:42:18.874+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60653 #182 (4 connections now open)
2016-05-02T10:45:20.961+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60771 #183 (5 connections now open)
2016-05-02T10:45:20.966+0200 I NETWORK  [conn183] end connection 127.0.0.1:60771 (4 connections now open)
2016-05-02T10:45:20.971+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60772 #184 (5 connections now open)
2016-05-02T10:45:46.436+0200 I NETWORK  [conn184] end connection 127.0.0.1:60772 (4 connections now open)
2016-05-02T10:45:46.436+0200 I NETWORK  [conn182] end connection 127.0.0.1:60653 (4 connections now open)
2016-05-02T10:45:46.436+0200 I NETWORK  [conn180] end connection 127.0.0.1:60651 (3 connections now open)
2016-05-02T10:45:46.436+0200 I NETWORK  [conn178] end connection 127.0.0.1:60647 (3 connections now open)
2016-05-02T10:45:46.436+0200 I NETWORK  [conn176] end connection 127.0.0.1:60473 (2 connections now open)
2016-05-02T10:45:49.821+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60786 #185 (1 connection now open)
2016-05-02T10:45:49.827+0200 I NETWORK  [conn185] end connection 127.0.0.1:60786 (0 connections now open)
2016-05-02T10:45:49.836+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60787 #186 (1 connection now open)
2016-05-02T10:46:03.709+0200 I NETWORK  [conn186] end connection 127.0.0.1:60787 (0 connections now open)
2016-05-02T10:46:06.818+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60792 #187 (1 connection now open)
2016-05-02T10:46:06.837+0200 I NETWORK  [conn187] end connection 127.0.0.1:60792 (0 connections now open)
2016-05-02T10:46:06.846+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60793 #188 (1 connection now open)
2016-05-02T10:46:53.065+0200 I NETWORK  [conn188] end connection 127.0.0.1:60793 (0 connections now open)
2016-05-02T10:46:56.867+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60797 #189 (1 connection now open)
2016-05-02T10:46:56.879+0200 I NETWORK  [conn189] end connection 127.0.0.1:60797 (0 connections now open)
2016-05-02T10:46:56.924+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60798 #190 (1 connection now open)
2016-05-02T10:48:20.000+0200 I NETWORK  [conn190] end connection 127.0.0.1:60798 (0 connections now open)
2016-05-02T10:53:49.625+0200 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.0.162, "nodename nor servname provided, or not known"), (192.168.0.162, "nodename nor servname provided, or not known") ]
2016-05-02T10:55:45.737+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60983 #191 (1 connection now open)
2016-05-02T10:55:45.754+0200 I NETWORK  [conn191] end connection 127.0.0.1:60983 (0 connections now open)
2016-05-02T10:55:45.776+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60984 #192 (1 connection now open)
2016-05-02T10:56:10.500+0200 I NETWORK  [conn192] end connection 127.0.0.1:60984 (0 connections now open)
2016-05-02T10:56:14.661+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60990 #193 (1 connection now open)
2016-05-02T10:56:14.670+0200 I NETWORK  [conn193] end connection 127.0.0.1:60990 (0 connections now open)
2016-05-02T10:56:14.678+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60991 #194 (1 connection now open)
2016-05-02T10:56:48.153+0200 I NETWORK  [conn194] end connection 127.0.0.1:60991 (0 connections now open)
2016-05-02T10:56:52.816+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61000 #195 (1 connection now open)
2016-05-02T10:56:52.824+0200 I NETWORK  [conn195] end connection 127.0.0.1:61000 (0 connections now open)
2016-05-02T10:56:52.830+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61001 #196 (1 connection now open)
2016-05-02T10:57:26.499+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61013 #197 (2 connections now open)
2016-05-02T10:57:26.502+0200 I NETWORK  [conn197] end connection 127.0.0.1:61013 (1 connection now open)
2016-05-02T10:57:26.515+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61014 #198 (2 connections now open)
2016-05-02T10:57:46.241+0200 I NETWORK  [conn196] end connection 127.0.0.1:61001 (1 connection now open)
2016-05-02T10:57:46.241+0200 I NETWORK  [conn198] end connection 127.0.0.1:61014 (0 connections now open)
2016-05-02T10:57:51.925+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61022 #199 (1 connection now open)
2016-05-02T10:57:51.933+0200 I NETWORK  [conn199] end connection 127.0.0.1:61022 (0 connections now open)
2016-05-02T10:57:51.939+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61023 #200 (1 connection now open)
2016-05-02T10:57:53.815+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61026 #201 (2 connections now open)
2016-05-02T10:57:53.817+0200 I NETWORK  [conn201] end connection 127.0.0.1:61026 (1 connection now open)
2016-05-02T10:57:53.821+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61027 #202 (2 connections now open)
2016-05-02T10:59:21.657+0200 I NETWORK  [conn202] end connection 127.0.0.1:61027 (1 connection now open)
2016-05-02T10:59:21.657+0200 I NETWORK  [conn200] end connection 127.0.0.1:61023 (1 connection now open)
2016-05-02T10:59:24.913+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61031 #203 (1 connection now open)
2016-05-02T10:59:24.921+0200 I NETWORK  [conn203] end connection 127.0.0.1:61031 (0 connections now open)
2016-05-02T10:59:24.929+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61032 #204 (1 connection now open)
2016-05-02T11:01:42.777+0200 I NETWORK  [conn204] end connection 127.0.0.1:61032 (0 connections now open)
2016-05-02T11:01:46.782+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61069 #205 (1 connection now open)
2016-05-02T11:01:46.790+0200 I NETWORK  [conn205] end connection 127.0.0.1:61069 (0 connections now open)
2016-05-02T11:01:46.797+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61070 #206 (1 connection now open)
2016-05-02T11:03:43.648+0200 I NETWORK  [conn206] end connection 127.0.0.1:61070 (0 connections now open)
2016-05-02T11:03:47.748+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61074 #207 (1 connection now open)
2016-05-02T11:03:47.763+0200 I NETWORK  [conn207] end connection 127.0.0.1:61074 (0 connections now open)
2016-05-02T11:03:47.772+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61075 #208 (1 connection now open)
2016-05-02T11:04:23.235+0200 I NETWORK  [conn208] end connection 127.0.0.1:61075 (0 connections now open)
2016-05-02T11:04:26.466+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61078 #209 (1 connection now open)
2016-05-02T11:04:26.474+0200 I NETWORK  [conn209] end connection 127.0.0.1:61078 (0 connections now open)
2016-05-02T11:04:26.483+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61079 #210 (1 connection now open)
2016-05-02T11:05:11.113+0200 I NETWORK  [conn210] end connection 127.0.0.1:61079 (0 connections now open)
2016-05-02T11:05:14.825+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61083 #211 (1 connection now open)
2016-05-02T11:05:14.837+0200 I NETWORK  [conn211] end connection 127.0.0.1:61083 (0 connections now open)
2016-05-02T11:05:14.853+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61084 #212 (1 connection now open)
2016-05-02T11:06:00.031+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61114 #213 (2 connections now open)
2016-05-02T11:06:00.040+0200 I NETWORK  [conn213] end connection 127.0.0.1:61114 (1 connection now open)
2016-05-02T11:06:00.045+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61115 #214 (2 connections now open)
2016-05-02T11:06:20.663+0200 I NETWORK  [conn214] end connection 127.0.0.1:61115 (1 connection now open)
2016-05-02T11:06:20.663+0200 I NETWORK  [conn212] end connection 127.0.0.1:61084 (0 connections now open)
2016-05-02T11:06:37.897+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61126 #215 (1 connection now open)
2016-05-02T11:06:37.905+0200 I NETWORK  [conn215] end connection 127.0.0.1:61126 (0 connections now open)
2016-05-02T11:06:37.913+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61127 #216 (1 connection now open)
2016-05-02T11:07:18.187+0200 I NETWORK  [conn216] end connection 127.0.0.1:61127 (0 connections now open)
2016-05-02T11:07:21.196+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61130 #217 (1 connection now open)
2016-05-02T11:07:21.205+0200 I NETWORK  [conn217] end connection 127.0.0.1:61130 (0 connections now open)
2016-05-02T11:07:21.215+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61131 #218 (1 connection now open)
2016-05-02T11:07:28.826+0200 I NETWORK  [conn218] end connection 127.0.0.1:61131 (0 connections now open)
2016-05-02T11:07:36.754+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61141 #219 (1 connection now open)
2016-05-02T11:07:36.765+0200 I NETWORK  [conn219] end connection 127.0.0.1:61141 (0 connections now open)
2016-05-02T11:07:36.774+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61142 #220 (1 connection now open)
2016-05-02T11:08:39.737+0200 I NETWORK  [conn220] end connection 127.0.0.1:61142 (0 connections now open)
2016-05-02T11:08:42.910+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61146 #221 (1 connection now open)
2016-05-02T11:08:42.921+0200 I NETWORK  [conn221] end connection 127.0.0.1:61146 (0 connections now open)
2016-05-02T11:08:42.930+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61147 #222 (1 connection now open)
2016-05-02T11:08:53.765+0200 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.0.162, "nodename nor servname provided, or not known"), (192.168.0.162, "nodename nor servname provided, or not known") ]
2016-05-02T11:08:54.668+0200 I NETWORK  [conn222] end connection 127.0.0.1:61147 (0 connections now open)
2016-05-02T11:08:58.241+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61152 #223 (1 connection now open)
2016-05-02T11:08:58.253+0200 I NETWORK  [conn223] end connection 127.0.0.1:61152 (0 connections now open)
2016-05-02T11:08:58.263+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61153 #224 (1 connection now open)
2016-05-02T11:09:06.595+0200 I NETWORK  [conn224] end connection 127.0.0.1:61153 (0 connections now open)
2016-05-02T11:09:09.716+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61160 #225 (1 connection now open)
2016-05-02T11:09:09.725+0200 I NETWORK  [conn225] end connection 127.0.0.1:61160 (0 connections now open)
2016-05-02T11:09:09.734+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61161 #226 (1 connection now open)
2016-05-02T11:20:25.191+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61374 #227 (2 connections now open)
2016-05-02T11:20:25.210+0200 I NETWORK  [conn227] end connection 127.0.0.1:61374 (1 connection now open)
2016-05-02T11:20:25.215+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61375 #228 (2 connections now open)
2016-05-02T11:23:11.356+0200 I NETWORK  [conn228] end connection 127.0.0.1:61375 (1 connection now open)
2016-05-02T11:23:11.356+0200 I NETWORK  [conn226] end connection 127.0.0.1:61161 (1 connection now open)
2016-05-02T11:23:15.033+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61395 #229 (1 connection now open)
2016-05-02T11:23:15.051+0200 I NETWORK  [conn229] end connection 127.0.0.1:61395 (0 connections now open)
2016-05-02T11:23:15.063+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61396 #230 (1 connection now open)
2016-05-02T11:23:37.519+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61398 #231 (2 connections now open)
2016-05-02T11:23:37.520+0200 I NETWORK  [conn231] end connection 127.0.0.1:61398 (1 connection now open)
2016-05-02T11:23:37.524+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61399 #232 (2 connections now open)
2016-05-02T11:23:58.493+0200 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.0.162, "nodename nor servname provided, or not known"), (192.168.0.162, "nodename nor servname provided, or not known") ]
2016-05-02T11:24:23.938+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61405 #233 (3 connections now open)
2016-05-02T11:24:23.939+0200 I NETWORK  [conn233] end connection 127.0.0.1:61405 (2 connections now open)
2016-05-02T11:24:23.943+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61406 #234 (3 connections now open)
2016-05-02T11:24:24.470+0200 I NETWORK  [conn234] end connection 127.0.0.1:61406 (2 connections now open)
2016-05-02T11:24:24.471+0200 I NETWORK  [conn232] end connection 127.0.0.1:61399 (1 connection now open)
2016-05-02T11:24:24.472+0200 I NETWORK  [conn230] end connection 127.0.0.1:61396 (0 connections now open)
2016-05-02T11:24:27.230+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61410 #235 (1 connection now open)
2016-05-02T11:24:27.239+0200 I NETWORK  [conn235] end connection 127.0.0.1:61410 (0 connections now open)
2016-05-02T11:24:27.247+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61411 #236 (1 connection now open)
2016-05-02T11:24:43.836+0200 I NETWORK  [conn236] end connection 127.0.0.1:61411 (0 connections now open)
2016-05-02T11:24:46.922+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61417 #237 (1 connection now open)
2016-05-02T11:24:46.933+0200 I NETWORK  [conn237] end connection 127.0.0.1:61417 (0 connections now open)
2016-05-02T11:24:46.940+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61418 #238 (1 connection now open)
2016-05-02T11:30:43.601+0200 I NETWORK  [conn238] end connection 127.0.0.1:61418 (0 connections now open)
2016-05-02T11:30:46.876+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61561 #239 (1 connection now open)
2016-05-02T11:30:46.889+0200 I NETWORK  [conn239] end connection 127.0.0.1:61561 (0 connections now open)
2016-05-02T11:30:46.908+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61562 #240 (1 connection now open)
2016-05-02T11:30:51.438+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61564 #241 (2 connections now open)
2016-05-02T11:30:51.440+0200 I NETWORK  [conn241] end connection 127.0.0.1:61564 (1 connection now open)
2016-05-02T11:30:51.444+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61565 #242 (2 connections now open)
2016-05-02T11:31:03.671+0200 I NETWORK  [conn242] end connection 127.0.0.1:61565 (1 connection now open)
2016-05-02T11:31:03.671+0200 I NETWORK  [conn240] end connection 127.0.0.1:61562 (0 connections now open)
2016-05-02T11:31:06.890+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61569 #243 (1 connection now open)
2016-05-02T11:31:06.900+0200 I NETWORK  [conn243] end connection 127.0.0.1:61569 (0 connections now open)
2016-05-02T11:31:06.910+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61570 #244 (1 connection now open)
2016-05-02T11:36:43.745+0200 I NETWORK  [conn244] end connection 127.0.0.1:61570 (0 connections now open)
2016-05-02T11:36:47.565+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61656 #245 (1 connection now open)
2016-05-02T11:36:47.575+0200 I NETWORK  [conn245] end connection 127.0.0.1:61656 (0 connections now open)
2016-05-02T11:36:47.582+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61657 #246 (1 connection now open)
2016-05-02T11:37:58.097+0200 I NETWORK  [conn246] end connection 127.0.0.1:61657 (0 connections now open)
2016-05-02T11:38:01.587+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61663 #247 (1 connection now open)
2016-05-02T11:38:01.608+0200 I NETWORK  [conn247] end connection 127.0.0.1:61663 (0 connections now open)
2016-05-02T11:38:01.627+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61664 #248 (1 connection now open)
2016-05-02T11:38:58.840+0200 I NETWORK  [conn248] end connection 127.0.0.1:61664 (0 connections now open)
2016-05-02T11:39:02.160+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61673 #249 (1 connection now open)
2016-05-02T11:39:02.178+0200 I NETWORK  [conn249] end connection 127.0.0.1:61673 (0 connections now open)
2016-05-02T11:39:02.187+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61674 #250 (1 connection now open)
2016-05-02T11:39:02.906+0200 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.0.162, "nodename nor servname provided, or not known"), (192.168.0.162, "nodename nor servname provided, or not known") ]
2016-05-02T11:42:07.632+0200 I NETWORK  [conn250] end connection 127.0.0.1:61674 (0 connections now open)
2016-05-02T11:42:10.806+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61691 #251 (1 connection now open)
2016-05-02T11:42:10.818+0200 I NETWORK  [conn251] end connection 127.0.0.1:61691 (0 connections now open)
2016-05-02T11:42:10.826+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61692 #252 (1 connection now open)
2016-05-02T11:43:30.266+0200 I NETWORK  [conn252] end connection 127.0.0.1:61692 (0 connections now open)
2016-05-02T11:43:33.624+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61704 #253 (1 connection now open)
2016-05-02T11:43:33.640+0200 I NETWORK  [conn253] end connection 127.0.0.1:61704 (0 connections now open)
2016-05-02T11:43:33.656+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61705 #254 (1 connection now open)
2016-05-02T11:44:09.996+0200 I NETWORK  [conn254] end connection 127.0.0.1:61705 (0 connections now open)
2016-05-02T11:44:12.846+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61709 #255 (1 connection now open)
2016-05-02T11:44:12.859+0200 I NETWORK  [conn255] end connection 127.0.0.1:61709 (0 connections now open)
2016-05-02T11:44:12.869+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61710 #256 (1 connection now open)
2016-05-02T11:45:54.504+0200 I NETWORK  [conn256] end connection 127.0.0.1:61710 (0 connections now open)
2016-05-02T11:45:57.512+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61723 #257 (1 connection now open)
2016-05-02T11:45:57.523+0200 I NETWORK  [conn257] end connection 127.0.0.1:61723 (0 connections now open)
2016-05-02T11:45:57.533+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61724 #258 (1 connection now open)
2016-05-02T11:46:22.949+0200 I NETWORK  [conn258] end connection 127.0.0.1:61724 (0 connections now open)
2016-05-02T11:46:25.861+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61728 #259 (1 connection now open)
2016-05-02T11:46:25.873+0200 I NETWORK  [conn259] end connection 127.0.0.1:61728 (0 connections now open)
2016-05-02T11:46:25.886+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61729 #260 (1 connection now open)
2016-05-02T11:48:22.386+0200 I NETWORK  [conn260] end connection 127.0.0.1:61729 (0 connections now open)
2016-05-02T11:48:26.656+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61808 #261 (1 connection now open)
2016-05-02T11:48:26.669+0200 I NETWORK  [conn261] end connection 127.0.0.1:61808 (0 connections now open)
2016-05-02T11:48:26.679+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61809 #262 (1 connection now open)
2016-05-02T11:48:44.630+0200 I NETWORK  [conn262] end connection 127.0.0.1:61809 (0 connections now open)
2016-05-02T11:48:47.687+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61812 #263 (1 connection now open)
2016-05-02T11:48:47.699+0200 I NETWORK  [conn263] end connection 127.0.0.1:61812 (0 connections now open)
2016-05-02T11:48:47.706+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61813 #264 (1 connection now open)
2016-05-02T11:49:22.676+0200 I NETWORK  [conn264] end connection 127.0.0.1:61813 (0 connections now open)
2016-05-02T11:49:25.568+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61819 #265 (1 connection now open)
2016-05-02T11:49:25.586+0200 I NETWORK  [conn265] end connection 127.0.0.1:61819 (0 connections now open)
2016-05-02T11:49:25.610+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61820 #266 (1 connection now open)
2016-05-02T11:50:32.206+0200 I NETWORK  [conn266] end connection 127.0.0.1:61820 (0 connections now open)
2016-05-02T11:50:36.576+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61843 #267 (1 connection now open)
2016-05-02T11:50:36.594+0200 I NETWORK  [conn267] end connection 127.0.0.1:61843 (0 connections now open)
2016-05-02T11:50:36.604+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61844 #268 (1 connection now open)
2016-05-02T11:50:57.130+0200 I NETWORK  [conn268] end connection 127.0.0.1:61844 (0 connections now open)
2016-05-02T11:51:00.198+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61855 #269 (1 connection now open)
2016-05-02T11:51:00.231+0200 I NETWORK  [conn269] end connection 127.0.0.1:61855 (0 connections now open)
2016-05-02T11:51:00.259+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61856 #270 (1 connection now open)
2016-05-02T11:51:15.563+0200 I NETWORK  [conn270] end connection 127.0.0.1:61856 (0 connections now open)
2016-05-02T11:51:18.226+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61860 #271 (1 connection now open)
2016-05-02T11:51:18.238+0200 I NETWORK  [conn271] end connection 127.0.0.1:61860 (0 connections now open)
2016-05-02T11:51:18.249+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61861 #272 (1 connection now open)
2016-05-02T11:51:29.516+0200 I NETWORK  [conn272] end connection 127.0.0.1:61861 (0 connections now open)
2016-05-02T11:51:35.542+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61865 #273 (1 connection now open)
2016-05-02T11:51:35.559+0200 I NETWORK  [conn273] end connection 127.0.0.1:61865 (0 connections now open)
2016-05-02T11:51:35.585+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:61866 #274 (1 connection now open)
2016-05-02T11:54:07.422+0200 W NETWORK  [HostnameCanonicalizationWorker] Failed to obtain name info for: [ (192.168.0.162, "nodename nor servname provided, or not known"), (192.168.0.162, "nodename nor servname provided, or not known") ]
2016-05-02T11:58:43.410+0200 I NETWORK  [conn274] end connection 127.0.0.1:61866 (0 connections now open)
2016-05-02T11:58:47.256+0200 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:62002 #275 (1 connection now open)
2016-05-02T11:58:47.266+0200 I NETWORK  [conn275] end connection 127.0.0.1:62002 (0 connections now open)
